t,xN,yN,xGR,yGR,rN,rGR,aN,eN,omegaN,fN,hN,EN,aGR,eGR,omegaGR,fGR,hGR,EGR
204353179.0075534,-409028858561974,146375262755617.2,-653237215929548.1,-135482283300087.2,434431035589410.1,667138898104129.5,295333938206658.4,0.5999999999999654,3.844513786055163e-13,2.797932416042864,5.008515806748761e+21,-224688794684226.8,394209262420709.8,0.6923858555789759,0.2090135322506436,3.137081133389677,5.218895964280548e+21,-168332489697263.6
204396947.0904422,-409418993523350.1,145978941295881.6,-653170810636428.2,-135818186242860.1,434665116566235.9,667142179435350.2,295333938206658.4,0.5999999999999654,3.841676989862626e-13,2.79909330536037,5.00851580674876e+21,-224688794684226.8,394209287389081.3,0.6923858466478686,0.2090195906347433,3.137588292519216,5.218896191548087e+21,-168332479035444.4
204440715.1733309,-409807860997677.4,145582167911338.2,-653103850654261.1,-136153973859742.8,434898437050832.4,667145069933985.9,295333938206658.3,0.5999999999999656,3.842159571290839e-13,2.800252947027525,5.00851580674876e+21,-224688794684226.9,394209309383115.4,0.6923858387804049,0.2090256488400886,3.138095447100697,5.218896391744415e+21,-168332469643707
204484483.2562196,-410195461821933.9,145184944555326.9,-653036336047434.9,-136489645865331.6,435130997545386.2,667147569602634.4,295333938206658.4,0.5999999999999654,3.842640105816762e-13,2.801411347103475,5.008515806748761e+21,-224688794684226.8,394209328402986.4,0.6923858319766243,0.209031706889322,3.138602597710183,5.218896564870414e+21,-168332461521976.7
204528251.3391083,-410581796829867.3,144787273174726.7,-652968266879839.1,-136825201974126.5,435362798550146.4,667149678443541.9,295333938206658.4,0.5999999999999656,3.843525253433687e-13,2.80256851162089,5.00851580674876e+21,-224688794684226.8,394209344448844.6,0.6923858262365609,0.2090377648050847,3.139109744923712,5.21889671092684e+21,-168332454670188.8
204572019.421997,-410966866852001.8,144389155709995.7,-652899643214866.4,-137160641900529.5,435593840563427.1,667151396458603.8,295333938206658.2,0.5999999999999658,3.842203772025918e-13,2.803724446586154,5.008515806748757e+21,-224688794684226.9,394209357520817,0.692385821560243,0.2090438226100163,3.139616889317301,5.218896829914341e+21,-168332449088288.9
204615787.5048858,-411350672715644.2,143990594095211.2,-652830465115411.6,-137495965358843.4,435824124081612.6,667152723649364.2,295333938206658.3,0.5999999999999658,3.846351754191652e-13,2.804879157979545,5.008515806748759e+21,-224688794684226.9,394209367619007.4,0.6923858179476938,0.2090498803267554,3.140124031466951,5.218896921833439e+21,-168332444776232.2
204659555.5877745,-411733215244888.9,143591590258108.8,-652760732643872.6,-137831172063270.9,436053649599159.6,667153660017016.1,295333938206658.3,0.5999999999999658,3.843838140190919e-13,2.806032651755422,5.008515806748757e+21,-224688794684226.9,394209374743495.7,0.692385815398932,0.2090559379779399,3.140631171948649,5.21889698668454e+21,-168332441733984.6
204703323.6706632,-412114495260625.2,143192146120121.5,-652690445862149.8,-138166261727912.9,436282417608601.4,667154205562400.6,295333938206658.2,0.5999999999999659,3.841256830654972e-13,2.807184933842406,5.008515806748757e+21,-224688794684226.9,394209378894337.9,0.6923858139139698,0.2090619955862075,3.141138311338372,5.218897024467925e+21,-168332439961522
204747091.7535519,-412494513580542.4,142792263596418.9,-652619604831647.1,-138501234066767.4,436510428600551.8,667154360286008.1,295333938206658.2,0.599999999999966,3.840033638926706e-13,2.808336010143557,5.008515806748756e+21,-224688794684226.9,394209380071567.1,0.6923858134928151,0.2090680531741949,-3.141539856967497,5.218897035183763e+21,-168332439458830.1
204790859.8364407,-412873271019136,142391944595946.1,-652548209613272.5,-138836088793728.3,436737683063708.1,667154124187977.6,295333938206658.2,0.599999999999966,3.837704111783427e-13,2.809485886536554,5.008515806748755e+21,-224688794684226.9,394209378275192.6,0.6923858141354694,0.209074110764539,-3.141032718033818,5.2188970188321e+21,-168332440225904.9
204834627.9193294,-413250768387713.9,141991191021461.7,-652476260267437.6,-139170825622584.1,436964181484854.9,667153497268097,295333938206658.1,0.5999999999999662,3.837063724839453e-13,2.810634568873873,5.008515806748755e+21,-224688794684227,394209373505200.2,0.69238581584193,0.2090801683798764,-3.140525578464209,5.218896975412863e+21,-168332442262752.6
204878396.0022181,-413627006494402,141590004769576.4,-652403756854058,-139505444267016.8,437189924348867.8,667152479525802.6,295333938206658.1,0.5999999999999663,3.836304055362632e-13,2.811782062982965,5.008515806748754e+21,-224688794684227.1,394209365761551.9,0.6923858186121882,0.2090862260428444,-3.140018437682699,5.218896904925864e+21,-168332445569389.5
204922164.0851068,-414001986144150.4,141188387730790.9,-652330699432554.1,-139839944440600.2,437414912138717,667151070960180.2,295333938206658.1,0.5999999999999663,3.835359416363303e-13,2.812928374666426,5.008515806748753e+21,-224688794684227,394209355044186.7,0.69238582244623,0.2090922837760804,-3.139511295113309,5.21889680737079e+21,-168332450145841.8
204965932.1679955,-414375708138739.2,140786341789533.3,-652257088061850.9,-140174325856799.1,437639145335470.2,667149271569963.8,295333938206658.1,0.5999999999999664,3.834397705847564e-13,2.814073509702173,5.008515806748753e+21,-224688794684227.1,394209341353019.8,0.6923858273440363,0.2090983416022223,-3.13900415018005,5.218896682747215e+21,-168332455992145.8
205009700.2508843,-414748173276784.6,140383868824197.2,-652182922800377.9,-140508588228968,437862624418297.6,667147081353535.9,295333938206658.1,0.5999999999999662,3.836219439658384e-13,2.815217473843616,5.008515806748754e+21,-224688794684227,394209324687942.5,0.6923858333055829,0.2091043995439092,-3.138497002306918,5.218896531054587e+21,-168332463108348.3
205053468.333773,-415119382353744.6,139980970707178.3,-652108203706070.5,-140842731270349.4,438085349864473.6,667144500308928.4,295333938206658.1,0.5999999999999663,3.835855615031035e-13,2.816360272819831,5.008515806748754e+21,-224688794684227.1,394209305048823.1,0.6923858403308401,0.2091104576237809,-3.137989850917892,5.218896352292242e+21,-168332471494505.9
205097236.4166617,-415489336161925.1,139577649304912.1,-652032930836369.2,-141176754694073.1,438307322149382.1,667141528433821.9,295333938206658.2,0.5999999999999658,3.838308026356945e-13,2.817501912335724,5.008515806748757e+21,-224688794684227,394209282435506.4,0.6923858484197724,0.2091165158644789,-3.137482695436929,5.218896146459395e+21,-168332481150685.2
205141004.4995504,-415858035490485.6,139173906477909.9,-651957104248220.1,-141510658213154.7,438528541746518.5,667138165725545,295333938206658.1,0.5999999999999658,3.837723226514286e-13,2.818642398072205,5.008515806748757e+21,-224688794684227,394209256847812.9,0.6923858575723395,0.2091225742886458,-3.136975535287962,5.218895913555137e+21,-168332492076963.1
205184772.5824392,-416225481125445.6,138769744080796.1,-651880723998075.4,-141844441540494.1,438749009127494.6,667134412181075.8,295333938206658.2,0.5999999999999656,3.839371895308328e-13,2.819781735686349,5.008515806748759e+21,-224688794684226.9,394209228285540.4,0.6923858677884959,0.209128632918926,-3.136468369894895,5.218895653578443e+21,-168332504273426.8
205228540.6653279,-416591673849689.4,138365163962344.3,-651803790141893.9,-142178104388874.7,438968724762040.9,667130267797041.1,295333938206658.1,0.599999999999966,3.836282687164944e-13,2.82091993081157,5.008515806748757e+21,-224688794684227,394209196748462.9,0.69238587906819,0.2091346917779655,-3.1359611986816,5.218895366528174e+21,-168332517740173.1
205272308.7482166,-416956614442973.5,137960167965513.1,-651726302735139.9,-142511646470961.8,439187689118011.4,667125732569715.5,295333938206658.2,0.5999999999999656,3.83939683958737e-13,2.822056989057776,5.008515806748759e+21,-224688794684226.9,394209162236330.3,0.6923858914113663,0.2091407508884129,-3.135454021071916,5.218895052403065e+21,-168332532477309.4
205316076.8311053,-417320303681931.1,137554757927482.5,-651648261832785.4,-142845067499301.5,439405902661386,667120806495023.4,295333938206658.1,0.5999999999999657,3.835933747697112e-13,2.823192916011541,5.008515806748759e+21,-224688794684227,394209124748870,0.6923859048179625,0.2091468102729187,-3.134946836489643,5.218894711201734e+21,-168332548484952.9
205359844.913994,-417682742340078.5,137148935679688.9,-651569667489308.5,-143178367186319.3,439623365856274.6,667115489568536.8,295333938206658.1,0.5999999999999658,3.835840045219365e-13,2.824327717236259,5.008515806748757e+21,-224688794684227,394209084285784.7,0.6923859192879118,0.209152869954136,-3.134439644358536,5.21889434292268e+21,-168332565763231.2
205403612.9968828,-418043931187821.2,136742703047861.2,-651490519758695.4,-143511545244319,439840079164920.2,667109781785477.4,295333938206658.1,0.5999999999999658,3.835347421306348e-13,2.825461398272314,5.008515806748756e+21,-224688794684227.1,394209040846754.5,0.6923859348211415,0.2091589299547208,-3.133932444102308,5.218893947564286e+21,-168332584312281.7
205447381.0797715,-418403870992459.1,136336061852055.7,-651410818694438.5,-143844601385481.3,440056043047703.1,667103683140714.4,295333938206658.1,0.5999999999999656,3.836675323017134e-13,2.82659396463723,5.008515806748757e+21,-224688794684227,394208994431434.9,0.6923859514175743,0.2091649902973317,-3.13342523514462,5.218893525124807e+21,-168332604132252.3
205491149.1626602,-418762562518192.9,135929013906691,-651330564349539.4,-144177535321862.6,440271257963143.4,667097193628766.8,295333938206658.1,0.5999999999999659,3.833254923372416e-13,2.827725421825838,5.008515806748756e+21,-224688794684227,394208945039459.2,0.6923859690771272,0.2091710510046304,-3.132918016909084,5.218893075602393e+21,-168332625223300.6
205534917.2455489,-419120006526129.6,135521561020582.9,-651249756776506,-144510346765393.6,440485724367905.6,667090313243801,295333938206658.2,0.5999999999999657,3.838296805780114e-13,2.828855775310428,5.008515806748757e+21,-224688794684227,394208892670435.8,0.6923859877997117,0.209177112099282,-3.132410788819253,5.21889259899506e+21,-168332647585594.7
205578685.3284377,-419476203774288,135113704996979.1,-651168396027355.1,-144843035427878.4,440699442716800.7,667083041979632.4,295333938206658.1,0.5999999999999658,3.83753800204107e-13,2.829985030540908,5.008515806748757e+21,-224688794684227,394208837323950,0.6923860075852344,0.2091831736039554,-3.131903550298621,5.21889209530071e+21,-168332671219312.7
205622453.4113264,-419831155017605.2,134705447633593.5,-651086482153611.9,-145175601020992.7,440912413462791.1,667075379829725.1,295333938206658.1,0.5999999999999658,3.835775084590673e-13,2.831113192944957,5.008515806748757e+21,-224688794684227,394208778999563.7,0.6923860284335961,0.2091892355413227,-3.131396300770621,5.218891564517129e+21,-168332696124642.7
205666221.4942151,-420184861007941.9,134296790722639.9,-651004015206310,-145508043256283,441124637056993.2,667067326787191.6,295333938206658.1,0.5999999999999657,3.836772463354982e-13,2.832240267928181,5.008515806748759e+21,-224688794684227,394208717696814.9,0.6923860503446922,0.2091952979340606,-3.130889039658617,5.218891006641984e+21,-168332722301783.2
205709989.5771038,-420537322494087.9,133887736050866.6,-650920995235991.8,-145840361845165.1,441336113948680.9,667058882844792.6,295333938206658.1,0.5999999999999658,3.836095280808771e-13,2.833366260874265,5.008515806748757e+21,-224688794684227,394208653415218.2,0.6923860733184137,0.2092013608048491,-3.130381766385905,5.218890421672816e+21,-168332749750942.6
205753757.6599925,-420888540221768.6,133478285399589.8,-650837422292708.5,-146172556498922.9,441546844585289.4,667050047994937.4,295333938206658.1,0.5999999999999658,3.835014141499781e-13,2.834491177145125,5.008515806748756e+21,-224688794684227,394208586154264.6,0.6923860973546452,0.2092074241763736,-3.129874480375706,5.218889809607054e+21,-168332778472339.6
205797525.7428813,-421238514933650.1,133068440544727.1,-650753296426021,-146504626928706.9,441756829412418.3,667040822229683.6,295333938206658.2,0.5999999999999657,3.837397623362889e-13,2.835615022081058,5.008515806748759e+21,-224688794684227,394208515913421,0.6923861224532661,0.209213488071323,-3.129367181051166,5.218889170442002e+21,-168332808466202.9
205841293.82577,-421587247369344.7,132658203256830.8,-650668617684999.2,-146836572845533.4,441966068873835.2,667031205540737.4,295333938206658.2,0.5999999999999657,3.837134076415347e-13,2.836737801000892,5.008515806748759e+21,-224688794684227,394208442692131.4,0.6923861486141509,0.2092195525123914,-3.12885986783535,5.218888504174849e+21,-168332839732771.5
205885061.9086587,-421934738265417.4,132247575301121.1,-650583386118223,-147168393960282.8,442174563411478.9,667021197919452.9,295333938206658.2,0.5999999999999654,3.840099577289176e-13,2.837859519202135,5.00851580674876e+21,-224688794684226.9,394208366489815.7,0.6923861758371684,0.2092256175222782,-3.128352540151237,5.218887810802662e+21,-168332872272294.5
205928829.9915474,-422280988355391.1,131836558437519.1,-650497601773781.9,-147500089983698.5,442382313465463.2,667010799356832.6,295333938206658.3,0.5999999999999654,3.841444689162111e-13,2.838980181961121,5.00851580674876e+21,-224688794684226.9,394208287305870.2,0.692386204122182,0.2092316831236874,-3.127845197421721,5.218887090322391e+21,-168332906085031.1
205972598.0744362,-422625998369752.2,131425154420679.5,-650411264699275.4,-147831660626385.7,442589319474080.1,667000009843527.5,295333938206658.4,0.5999999999999653,3.844290555095454e-13,2.840099794533159,5.008515806748761e+21,-224688794684226.8,394208205139667.6,0.6923862334690503,0.2092377493393289,-3.127337839069606,5.21888634273086e+21,-168332941171250.7
206016366.1573249,-422969769035956.3,131013365000022.8,-650324374941813.6,-148163105598809.8,442795581873802.6,666988829369836.4,295333938206658.4,0.5999999999999656,3.844403142919822e-13,2.841218362152677,5.008515806748762e+21,-224688794684226.8,394208119990557,0.6923862638776254,0.2092438161919177,-3.126830464517599,5.218885568024784e+21,-168332977531232.9
206060134.2402136,-423312301078433.7,130601191919767.9,-650236932548017,-148494424611295.8,443001101099289.1,666977257925706.4,295333938206658.4,0.5999999999999654,3.842497048852234e-13,2.842335890033363,5.008515806748761e+21,-224688794684226.8,394208031857863.4,0.6923862953477552,0.209249883704175,-3.126323073188311,5.21888476620075e+21,-168333015165267.5
206103902.3231023,-423653595218595.8,130188636918964.3,-650148937564016.4,-148825617374025.9,443205877583386.4,666965295500732.4,295333938206658.4,0.5999999999999654,3.843269831946592e-13,2.843452383368315,5.008515806748762e+21,-224688794684226.8,394207940740888.7,0.6923863278792817,0.2092559518988278,-3.125815664504251,5.218883937255227e+21,-168333054073654.5
206147670.405991,-423993652174839.6,129775701731523.9,-650060390035454.4,-149156683597039.7,443409911757132.9,666952942084158.2,295333938206658.5,0.5999999999999657,3.842492943700296e-13,2.844567847330176,5.00851580674876e+21,-224688794684226.8,394207846638910.9,0.6923863614720412,0.2092620207986093,-3.125308237887822,5.218883081184567e+21,-168333094256703.8
206191438.4888798,-424332472662554,129362388086252.6,-649971290007483.5,-149487622990231.3,443613204049761.6,666940197664874.4,295333938206658.4,0.5999999999999658,3.84077902678624e-13,2.845682287071281,5.008515806748759e+21,-224688794684226.8,394207749551183.8,0.6923863961258654,0.2092680904262592,-3.124800792761322,5.218882197985001e+21,-168333135714735.8
